user_id,course_id,rating
3345,1101382,5.0
2066,883828,4.0
4489,772950,2.0
2962,596026,2.0
4643,1103590,2.0
1091,211052,3.0
4856,194692,1.0
1666,1113036,3.0
1709,680046,1.0
1560,593962,1.0
2556,980408,2.0
2283,1114060,2.0
4377,681514,3.0
4687,30318,5.0
3563,304420,5.0
1766,667122,1.0
44,963412,4.0
335,1157298,4.0
3780,214828,1.0
3308,922750,5.0
3314,1078208,5.0
999,851712,4.0
3462,1245392,3.0
691,405840,5.0
2722,81278,5.0
1748,360916,4.0
3839,537286,2.0
1305,1016996,4.0
1782,12975,5.0
2829,1029440,3.0
3079,660460,1.0
584,366720,2.0
299,709816,3.0
2412,1188742,3.0
3546,1250694,2.0
4885,837950,4.0
1288,599628,3.0
382,311916,2.0
1788,72644,4.0
1234,474076,1.0
453,546848,1.0
87,146454,1.0
1625,888716,3.0
2796,324656,4.0
1263,921560,5.0
3714,994050,2.0
4629,938560,3.0
1964,484670,1.0
2849,579338,5.0
4095,1193536,5.0
2924,482208,3.0
1316,297930,3.0
2562,139794,2.0
4179,929526,3.0
190,1021760,1.0
3012,294914,1.0
1512,58653,4.0
4084,495678,3.0
3391,657764,3.0
4221,400976,1.0
371,231970,5.0
4225,1262470,2.0
1118,446608,2.0
3300,950894,3.0
4826,1113008,3.0
2650,332252,1.0
2226,617158,2.0
2773,221872,5.0
441,659340,4.0
414,860812,1.0
4658,862478,2.0
103,403100,2.0
1790,400976,1.0
3747,812798,1.0
4271,519968,1.0
848,937134,4.0
2964,408894,5.0
3250,212624,5.0
3980,571506,1.0
3114,1011550,4.0
2369,848664,5.0
4016,837722,5.0
1977,77896,1.0
532,41295,4.0
1095,1114722,4.0
2331,390866,5.0
3608,812370,1.0
2745,422546,5.0
869,464844,3.0
4841,1010988,3.0
4073,1217948,2.0
3150,475214,1.0
1692,270976,5.0
3835,945978,4.0
2405,1239022,2.0
757,935108,5.0
679,543090,2.0
3768,50528,4.0
2478,448250,2.0
2039,348920,2.0
4909,830568,2.0
1487,1246518,5.0
2606,217628,1.0
2782,193916,2.0
30,282050,4.0
2590,392836,4.0
3944,922828,3.0
4100,1049760,5.0
14,550360,4.0
3170,1078522,1.0
4332,532572,2.0
2389,1240408,4.0
1566,498488,1.0
1754,262818,2.0
279,372442,2.0
1573,987064,4.0
1748,1231958,1.0
3368,514844,3.0
1110,165122,4.0
1331,429364,5.0
3485,467408,2.0
3457,477634,2.0
3340,542950,5.0
2995,905244,4.0
1030,515260,2.0
2709,1082996,1.0
4773,617976,2.0
2253,628440,3.0
4692,575880,1.0
3332,594936,3.0
1636,1023670,4.0
1586,822808,4.0
980,624356,1.0
2180,1100054,4.0
3643,1008654,3.0
1432,687248,3.0
3013,501140,1.0
1284,773144,2.0
888,956102,2.0
977,1028030,1.0
3690,805630,5.0
3289,582392,2.0
3889,1013190,3.0
2912,583752,3.0
1272,574876,4.0
3606,1002676,3.0
4758,1078520,1.0
1955,515326,4.0
2473,452182,3.0
3042,327310,1.0
2371,543212,5.0
889,873844,3.0
1101,27681,5.0
4046,968026,1.0
4197,733654,4.0
3450,856526,5.0
1825,831640,5.0
2994,610890,2.0
4273,538560,3.0
4946,662318,1.0
1161,979616,1.0
3206,773650,4.0
2892,476622,4.0
1879,297930,4.0
2832,793000,3.0
68,245822,1.0
2489,742300,5.0
4461,74016,5.0
2686,834600,4.0
3695,236080,3.0
3112,896742,5.0
582,338926,2.0
2673,479688,1.0
644,46933,4.0
578,616818,5.0
1675,714724,4.0
4666,945978,2.0
1708,1037666,1.0
4698,1247992,1.0
812,236080,5.0
3528,1156778,2.0
2257,43778,5.0
1959,1146368,3.0
4000,20387,4.0
993,231970,5.0
3285,606756,4.0
2905,499504,4.0
2215,638100,3.0
1046,936884,4.0
4951,1193950,2.0
1376,1068986,2.0
2314,710486,3.0
3283,629060,5.0
577,1002676,4.0
2092,1145206,2.0
2577,380582,1.0
3599,806922,5.0
3233,566920,2.0
2881,1166070,1.0
4268,49553,2.0
2189,1107904,2.0
3960,1051430,5.0
869,502772,1.0
2613,823860,5.0
211,734280,5.0
3004,807934,5.0
3491,954710,4.0
111,195576,3.0
703,1032648,1.0
2410,780150,3.0
1646,1164832,4.0
1337,812588,4.0
3100,856490,4.0
175,625204,5.0
3986,987865,3.0
3384,893056,5.0
4388,854694,2.0
4804,995384,5.0
4132,1222836,4.0
2196,73044,2.0
4174,477634,2.0
4646,933818,4.0
999,72262,5.0
1790,617976,5.0
2419,392836,4.0
2195,160322,1.0
1882,822808,5.0
2122,1038538,4.0
1879,800148,5.0
2016,1024800,5.0
3812,823236,4.0
391,568524,3.0
501,255604,1.0
2500,1246636,4.0
1288,1107986,1.0
3079,595728,3.0
3027,1173716,2.0
1736,106178,1.0
1189,811416,3.0
2981,981600,3.0
3476,1223240,4.0
4657,301442,3.0
1925,356060,3.0
4011,15467,3.0
4270,414246,5.0
2856,629060,4.0
2891,850426,3.0
1648,1196728,5.0
3121,16151,4.0
1778,349142,4.0
2125,761770,2.0
1393,821788,4.0
4084,660846,4.0
265,948294,4.0
227,473474,3.0
3544,1101806,3.0
4407,502772,5.0
3179,425084,5.0
8,929146,3.0
4828,165964,1.0
3747,568524,2.0
2035,94428,3.0
4416,58653,4.0
1084,797832,1.0
2690,920544,2.0
464,1229488,3.0
151,803378,1.0
1674,530426,3.0
4909,967486,3.0
4568,628798,2.0
3807,470482,2.0
2050,597084,1.0
3659,960898,4.0
4740,98706,5.0
1629,56259,4.0
341,837722,1.0
1673,1143148,1.0
2552,1148412,4.0
2924,207440,5.0
1208,476324,4.0
2711,1205894,2.0
3178,883394,1.0
42,959200,4.0
2299,1048182,1.0
2395,944156,4.0
2112,504168,4.0
4571,394636,1.0
3635,743884,5.0
1878,812370,5.0
4213,382824,1.0
4406,968278,5.0
2573,647338,2.0
623,1039442,3.0
1480,177214,2.0
1871,362360,5.0
4293,488818,5.0
2066,719002,3.0
1262,484134,1.0
2733,899492,4.0
3878,123242,2.0
4456,803028,2.0
119,99946,1.0
1123,476324,3.0
160,315576,1.0
3639,611518,1.0
2242,597164,4.0
3386,364426,1.0
2412,1245244,1.0
4353,711592,3.0
2875,837798,2.0
78,1147458,3.0
2956,1199780,2.0
2768,1227578,2.0
3405,521342,3.0
3252,1022032,5.0
934,939636,2.0
1964,651780,4.0
1521,587902,1.0
4451,986742,4.0
418,965832,5.0
1378,993146,4.0
2710,852060,4.0
4738,206592,5.0
3559,756914,2.0
1702,173134,1.0
906,1211366,2.0
3504,632368,2.0
4876,1137310,1.0
4210,486412,4.0
2984,478598,3.0
2476,471352,1.0
1572,670376,2.0
4746,324226,2.0
2345,783746,2.0
2848,1148774,1.0
2388,480752,3.0
2180,1226182,1.0
4251,580068,1.0
3279,781532,2.0
3427,976598,1.0
3247,602812,3.0
3442,568524,4.0
3103,1136912,2.0
3175,242382,5.0
936,1258402,5.0
4373,1107524,5.0
4406,1112604,3.0
1622,1147458,5.0
4714,1197650,1.0
2919,1142428,5.0
4312,709460,3.0
4630,584468,5.0
2464,771198,2.0
1143,810550,1.0
528,1231872,5.0
1187,64739,3.0
4091,1105216,4.0
844,988804,5.0
4656,302562,5.0
1468,41145,4.0
609,601092,4.0
1830,298558,4.0
676,245722,3.0
584,317278,4.0
3488,771198,1.0
1413,830994,5.0
1304,55136,1.0
3145,953442,2.0
1540,380206,2.0
2922,387064,1.0
2224,745306,5.0
1092,825354,5.0
4790,975906,1.0
344,737182,4.0
3485,863812,5.0
1222,915206,3.0
1329,538540,5.0
2588,955242,2.0
1823,832870,2.0
1313,658766,4.0
4842,624356,1.0
2757,810550,5.0
1202,149042,5.0
4365,214770,1.0
1514,818958,1.0
1201,353224,2.0
2456,547190,3.0
777,218596,2.0
4047,1075366,5.0
414,641868,2.0
2204,1216752,5.0
4103,1207382,5.0
1680,645714,2.0
1080,221920,3.0
253,637176,4.0
713,73860,2.0
4352,1084454,2.0
1842,708578,5.0
1031,408440,2.0
4714,1208148,1.0
920,366194,3.0
2018,412108,4.0
3093,1116366,4.0
2729,1260674,2.0
1802,836926,5.0
4406,954948,3.0
4070,1177670,5.0
696,1259396,2.0
901,739390,1.0
477,933816,5.0
3022,1040596,4.0
706,347104,4.0
1366,94532,5.0
2658,1078254,4.0
339,1246168,1.0
4600,980408,1.0
1798,982860,4.0
1102,805882,1.0
2445,1085064,4.0
4438,513212,5.0
2722,551964,4.0
4329,498488,4.0
353,364566,4.0
3563,646918,5.0
1855,1123250,5.0
404,533416,5.0
4057,941990,2.0
1849,454724,2.0
3456,1009254,5.0
940,42645,3.0
2596,1160066,4.0
4607,751230,2.0
3962,123242,5.0
4224,211780,1.0
1297,764164,4.0
1128,967422,3.0
4054,30318,4.0
2466,628222,5.0
1387,579338,1.0
2042,934790,4.0
759,953442,5.0
2690,1133648,5.0
4025,132570,2.0
433,315812,3.0
3213,471440,5.0
1261,556922,3.0
3676,968292,3.0
633,301442,2.0
2644,1024800,1.0
1397,519694,2.0
283,334820,2.0
417,593128,4.0
1747,146454,1.0
394,217320,1.0
1979,908324,1.0
1009,217320,3.0
2681,658816,1.0
2896,241590,1.0
4872,162274,1.0
4821,880202,5.0
2488,823996,4.0
2461,858762,1.0
923,1047436,4.0
1695,633606,3.0
1041,1084642,4.0
4724,1227578,1.0
3654,866528,2.0
4069,628798,2.0
1845,368786,5.0
1903,475032,2.0
4753,315812,3.0
2316,1100746,1.0
4592,559438,3.0
421,69414,1.0
4973,22825,4.0
2200,555340,2.0
1522,813142,2.0
1797,971260,2.0
4247,181268,1.0
90,850726,5.0
2875,1232728,2.0
2733,654422,1.0
959,1093734,4.0
1136,807934,2.0
4770,978852,3.0
4536,1259396,3.0
1849,720994,4.0
2095,115752,2.0
979,16646,5.0
1025,709500,1.0
848,695656,5.0
1746,955194,1.0
3372,1022796,4.0
1375,476988,1.0
1700,455120,3.0
2499,715516,1.0
2610,1105794,2.0
4479,783778,5.0
139,1248974,1.0
515,959604,4.0
4633,133536,3.0
2433,298522,4.0
4060,470472,1.0
4079,253810,3.0
4158,218540,4.0
1914,947098,3.0
2588,1242604,1.0
4497,692658,3.0
363,911712,5.0
4265,1211366,3.0
2865,1101522,4.0
729,855764,3.0
4790,801486,4.0
604,542254,2.0
4541,953432,1.0
4850,1089062,5.0
2141,735796,4.0
2118,877106,5.0
3900,745306,5.0
45,476880,2.0
539,724062,3.0
394,568322,5.0
3788,198692,4.0
1916,428220,3.0
3172,615084,1.0
454,865438,5.0
1376,832410,5.0
4424,572270,1.0
3759,814068,1.0
1973,752658,5.0
1861,759262,2.0
3881,1246252,4.0
3913,1174086,3.0
4034,212520,5.0
2066,739090,4.0
3729,417088,1.0
1030,226534,1.0
852,576722,1.0
3341,805630,5.0
341,1141708,1.0
970,375594,3.0
1440,874960,4.0
141,245722,2.0
3244,140168,2.0
281,442114,3.0
2945,531290,3.0
4938,580068,4.0
2494,618370,3.0
1290,327666,1.0
4000,1048496,5.0
337,696616,1.0
1468,270976,4.0
2743,1083744,1.0
445,1165016,5.0
1122,471428,3.0
462,247940,5.0
4533,278948,2.0
2021,459946,5.0
74,1176686,2.0
195,471546,5.0
2019,845518,4.0
1992,99986,5.0
711,49553,2.0
4384,597164,1.0
1521,692812,3.0
2014,373716,3.0
1213,302562,1.0
2611,574132,4.0
3945,413182,1.0
170,785328,3.0
4374,1047750,1.0
1995,1070976,3.0
4973,407984,1.0
2474,765916,2.0
4609,219844,3.0
758,1000010,5.0
4646,58791,5.0
1447,375830,3.0
1341,983418,5.0
1144,772618,2.0
1460,543242,1.0
3354,334530,4.0
775,281690,3.0
2896,514036,5.0
2458,40495,2.0
902,754156,4.0
2856,651780,2.0
4981,742106,5.0
2930,775618,4.0
3898,1119092,1.0
376,1035923,1.0
2850,313484,1.0
4460,513528,4.0
1218,327788,4.0
4845,773016,3.0
297,957362,2.0
605,73962,3.0
830,568322,1.0
2199,982328,1.0
99,1035940,2.0
694,606494,1.0
3916,288854,4.0
2962,1233302,4.0
2189,546832,2.0
2697,1115126,4.0
642,806122,4.0
314,1090870,4.0
2418,724824,4.0
1051,602450,2.0
550,441112,3.0
4416,953220,3.0
2833,149602,2.0
1451,400280,5.0
1635,1086834,1.0
1216,712994,2.0
2626,673420,4.0
2108,575676,5.0
4644,326326,4.0
257,1170626,3.0
3233,1004788,5.0
1788,343816,3.0
4555,286070,2.0
1836,263672,5.0
2799,551072,5.0
1534,810550,1.0
4963,1045886,2.0
2214,826568,2.0
1560,560472,4.0
3030,386922,2.0
2547,782256,3.0
2606,874166,4.0
4017,1256136,3.0
4580,1253224,4.0
3234,838896,5.0
2130,1249968,1.0
4931,988982,4.0
1788,413618,1.0
4795,1194232,2.0
4503,8324,3.0
2653,696630,4.0
1220,1186514,3.0
3503,206088,2.0
4789,922750,4.0
2505,1103718,1.0
1136,1021834,3.0
1371,173462,3.0
2824,657130,3.0
4738,592122,3.0
134,993754,2.0
1006,891484,5.0
1576,874166,4.0
4699,794398,2.0
4477,464844,4.0
282,1193538,1.0
116,100526,5.0
1339,804298,1.0
492,1177156,3.0
1718,718426,3.0
513,1009166,2.0
378,504168,1.0
3210,1151326,5.0
1936,761584,1.0
4896,926206,3.0
867,893056,2.0
1056,638966,2.0
942,1092632,1.0
301,707682,3.0
953,372234,3.0
2673,563020,4.0
2012,307080,5.0
4809,41973,5.0
1140,367460,1.0
3070,835082,5.0
320,368958,2.0
3940,993160,1.0
3637,397946,2.0
4010,546848,5.0
2508,951304,3.0
3543,356840,3.0
1470,1265678,1.0
4123,823860,4.0
2837,777276,4.0
1864,482924,2.0
4450,1039930,4.0
1357,502772,3.0
3940,130366,1.0
2977,324656,2.0
4498,492344,2.0
944,1271430,5.0
293,1104494,3.0
3580,893056,1.0
3943,1034080,2.0
2214,806536,3.0
4572,501384,2.0
4569,76524,4.0
627,788722,1.0
4553,756520,1.0
4490,1046992,1.0
1913,515188,4.0
1635,387064,3.0
2578,321410,2.0
2189,611370,2.0
4322,366194,4.0
2582,839030,2.0
3772,912996,3.0
4671,1090194,1.0
3348,363404,2.0
3940,385686,4.0
2043,734280,1.0
1961,15285,3.0
444,239268,5.0
1934,720072,4.0
1343,1254852,2.0
1971,922828,1.0
4675,464844,3.0
4800,1180960,1.0
665,653754,4.0
3601,864482,3.0
4486,946310,1.0
2059,576946,2.0
4068,989452,3.0
3707,774570,5.0
2996,446936,1.0
276,597424,5.0
2265,842728,4.0
548,652768,2.0
1425,1227578,2.0
834,447136,1.0
2313,398456,4.0
1815,1160196,4.0
1036,823494,5.0
4578,701634,1.0
1944,309820,1.0
595,194692,4.0
2755,308694,1.0
1487,1024862,5.0
3209,400464,4.0
741,214418,1.0
1636,568524,4.0
2781,988804,3.0
1544,627706,5.0
3351,1053406,2.0
540,1240522,2.0
2219,1052180,2.0
3048,576108,5.0
1967,655300,5.0
3396,1078254,3.0
1506,1076222,3.0
1849,1100054,5.0
353,180384,2.0
1146,812602,1.0
3351,908996,1.0
345,755932,4.0
4809,690788,5.0
4318,780056,4.0
17,1263966,1.0
309,330900,3.0
2390,753154,4.0
4490,862478,1.0
3219,332252,1.0
2995,1246208,3.0
4023,420926,1.0
4280,1021834,5.0
4410,1150468,1.0
3537,193916,3.0
4938,1191504,3.0
3778,1078522,1.0
1151,1045942,3.0
2797,994666,5.0
1915,56259,5.0
2154,231176,2.0
1122,1129652,4.0
3405,716136,4.0
3033,446936,4.0
4754,909244,1.0
2582,139792,5.0
877,551170,3.0
2942,273256,4.0
4532,637922,4.0
4475,653754,1.0
956,50522,2.0
3253,850294,4.0
2290,399228,1.0
700,1052180,2.0
2618,442114,1.0
982,551170,1.0
1507,1171720,2.0
2056,316704,5.0
4692,177472,4.0
4956,811534,2.0
4210,724596,2.0
519,580466,1.0
1106,1002210,4.0
3139,1133716,1.0
1831,1187084,2.0
4943,322118,1.0
790,913194,3.0
1935,16646,1.0
1793,821526,4.0
80,572268,2.0
2615,1052304,5.0
4575,832478,5.0
676,1094930,1.0
2759,913966,1.0
2473,103144,2.0
198,727510,4.0
2783,568524,1.0
1785,941520,4.0
369,745832,1.0
137,933816,5.0
127,733694,3.0
3174,1056848,1.0
181,620372,4.0
3893,745468,1.0
465,145812,4.0
2529,832514,4.0
2574,987865,4.0
2718,211780,5.0
3033,1164488,5.0
2405,62721,2.0
3610,476324,5.0
730,1031698,5.0
4832,477250,5.0
991,747552,3.0
3808,42146,5.0
50,284118,2.0
1361,994666,1.0
987,837798,2.0
4388,1164720,3.0
1626,42491,2.0
2852,629082,3.0
4967,763774,1.0
2436,26648,2.0
385,1216132,1.0
822,1034520,2.0
808,305368,4.0
2195,323828,1.0
2715,1033944,4.0
4390,410576,1.0
4792,486412,5.0
4681,933816,5.0
3056,430962,1.0
4108,773060,2.0
360,1045886,3.0
3641,482834,4.0
998,614472,4.0
2305,82960,2.0
1113,1222836,3.0
4362,1107904,4.0
90,560472,4.0
764,854746,4.0
3681,829616,1.0
752,1098994,3.0
4603,211714,1.0
2940,363058,2.0
4746,34882,2.0
3180,1180960,2.0
1249,507726,4.0
318,1183094,4.0
4451,28295,2.0
336,217978,3.0
622,532836,4.0
4420,1229488,5.0
2199,325834,4.0
1834,670376,1.0
1584,793246,2.0
3834,427040,3.0
3540,607876,2.0
4938,218416,5.0
3207,598722,2.0
190,1047750,3.0
2405,1157298,1.0
4978,371490,2.0
4572,1097778,3.0
4663,791414,5.0
4852,1226182,1.0
435,226084,3.0
1302,1159988,3.0
461,854764,5.0
1290,273256,4.0
4590,588264,1.0
4544,932274,4.0
1892,607056,3.0
1204,587232,4.0
3229,383414,5.0
4829,142666,1.0
4037,1052118,1.0
4970,701570,4.0
1087,1111630,1.0
3783,312860,4.0
1716,311638,5.0
1068,1147458,1.0
1253,817074,3.0
704,602032,3.0
2699,178602,4.0
83,549064,2.0
1785,147404,1.0
4146,568322,5.0
1757,1075808,5.0
2586,1193288,3.0
3797,140168,1.0
4355,743634,5.0
2238,870936,2.0
1364,336446,1.0
3050,1107986,4.0
1701,837798,3.0
1794,970252,3.0
3256,1229488,5.0
1310,678142,3.0
3481,1122306,4.0
61,1269190,5.0
4835,1232728,2.0
928,874012,4.0
390,630734,3.0
1791,1172370,4.0
650,470472,4.0
4768,1243162,1.0
4790,625974,5.0
129,937206,4.0
3003,960898,3.5
308,708578,2.0
3655,796450,1.0
2098,783748,2.0
3328,939882,5.0
4216,996888,2.0
2622,297702,5.0
437,100916,5.0
352,635248,5.0
630,973932,3.0
1514,201472,5.0
2472,1275872,2.0
1847,289230,4.0
3374,904144,3.0
1441,1145736,1.0
688,1089652,5.0
2946,1002210,4.0
4112,919354,1.0
4442,1232356,1.0
4578,363078,2.0
4905,53157,2.0
3403,379722,3.0
4145,953432,4.0
4537,880564,5.0
1928,870936,1.0
1960,304414,4.0
2548,659340,2.0
3470,661878,1.0
3463,780056,3.0
1991,1034414,2.0
4207,149716,2.0
4737,631276,1.0
4862,919906,1.0
2545,947116,3.0
1780,1211160,1.0
3878,219756,4.0
3645,174790,2.0
4741,660460,1.0
2060,1254852,1.0
2943,904462,2.0
2707,15611,5.0
1880,506568,5.0
2110,835616,1.0
3842,1018358,4.0
4012,94430,2.0
761,874656,5.0
4255,699382,1.0
1360,1143148,5.0
2027,782430,4.0
4148,708696,5.0
2381,134690,2.0
4537,147908,2.0
1676,955242,2.0
1297,370440,1.0
3179,912946,1.0
4070,1008054,4.0
1653,945602,3.0
4303,834114,1.0
1237,846832,2.0
572,1196816,4.0
4211,471546,5.0
1628,775618,2.0
273,884988,2.0
3108,976598,5.0
2043,513846,1.0
2849,452514,5.0
4775,585496,4.0
4651,1041426,3.0
486,1021104,3.0
4542,645634,2.0
607,1144726,2.0
2781,81278,4.0
3250,984072,3.0
1998,506568,5.0
2111,266004,1.0
3270,899492,2.0
2733,797832,2.0
517,362360,4.0
4752,977474,1.0
4106,112296,4.0
1700,1002282,3.0
4823,881062,4.0
3871,46524,2.0
1643,1034080,1.0
4351,53277,4.0
4137,140168,5.0
4705,684794,2.0
4220,989452,4.0
3423,561188,4.0
1985,332690,5.0
4441,574876,4.0
353,742392,2.0
665,969170,1.0
4766,691641,3.0
4481,637974,1.0
411,263846,4.0
3285,344180,1.0
3385,537748,4.0
2522,1245244,5.0
2923,994634,1.0
618,645890,1.0
4499,560662,3.0
582,544234,2.0
2950,303042,4.0
4093,1035472,2.0
4651,16646,4.0
2277,536780,4.0
3773,145812,4.0
1285,46010,4.0
290,1131122,4.0
3235,459926,1.0
337,149042,2.0
3712,475914,1.0
968,47963,1.0
284,399938,2.0
561,1084454,5.0
4939,1075808,1.0
2443,804096,3.0
4804,26845,3.0
2210,137650,5.0
3018,489146,5.0
2609,1107986,4.0
4972,211780,3.0
3762,313512,1.0
4813,782194,3.0
863,938260,2.0
3864,364206,1.0
2669,922464,1.0
2098,780058,2.0
697,854756,2.0
4306,666322,5.0
1602,833442,2.0
4585,1013676,5.0
1551,167316,3.0
637,1000136,3.0
3330,757900,3.0
3225,1171720,3.0
162,743634,1.0
2401,590794,3.0
1962,376712,5.0
3311,213154,4.0
1493,589248,3.0
3753,531360,2.0
1573,353044,3.0
4337,826568,5.0
2548,459804,4.0
1807,804096,4.0
4058,1104496,2.0
2127,269832,3.0
1978,743634,3.0
3752,789670,3.0
4593,98140,3.0
4088,439210,1.0
1835,13216,1.0
3029,1170894,2.0
2872,814200,5.0
4937,1104858,5.0
4906,997814,5.0
4129,364810,1.0
68,17349,1.0
4578,1219814,4.0
2501,50587,5.0
4019,159388,3.0
4204,953152,5.0
4327,65355,2.0
2075,846156,2.0
2908,852426,4.0
3440,1078520,3.0
1933,143028,5.0
2043,525446,2.0
2334,876444,3.0
4995,720144,4.0
4262,924216,3.0
3187,773016,1.0
3998,1022796,5.0
4177,701662,1.0
1472,736250,4.0
593,73030,1.0
2266,869448,3.0
4740,988982,3.0
605,288256,2.0
4077,688244,1.0
4127,895096,2.0
1848,23683,5.0
1555,607362,5.0
3343,745120,2.0
2221,1012096,3.0
4617,858064,5.0
3172,707688,2.0
4433,41356,2.0
3807,519968,1.0
411,882128,2.0
3672,514844,3.0
4276,648118,4.0
4840,1158854,1.0
4954,101864,4.0
850,192724,3.0
4145,1027342,4.0
1102,112314,3.0
2288,1009068,4.0
2545,149602,2.0
4113,980408,3.0
3050,629044,4.0
4219,835616,3.0
3570,703770,5.0
3537,196620,5.0
4097,917724,4.0
2213,306360,3.0
4331,745110,2.0
3626,382786,2.0
1777,683606,4.0
2483,1031696,5.0
1189,455452,5.0
3118,1134390,4.0
2525,752706,2.0
1510,518870,4.0
3433,208126,5.0
1986,255878,3.0
4052,579202,3.0
3966,297742,2.0
911,386922,4.0
3954,996320,4.0
126,41890,2.0
588,701662,3.0
3646,1124276,1.0
1129,1126016,5.0
882,823860,3.0
221,517938,3.0
4132,261148,4.0
724,909970,5.0
1897,746014,1.0
2827,217628,1.0
3577,179820,2.0
4544,482834,4.0
4597,1100054,3.0
2800,419308,4.0
4601,701468,1.0
1675,383414,1.0
1353,768612,1.0
2189,176432,4.0
3065,751230,4.0
3442,779678,1.0
570,47504,5.0
2659,410974,1.0
2679,651014,1.0
1252,995016,5.0
2797,830994,3.0
21,600486,5.0
4651,1266468,1.0
2503,400280,5.0
1001,911712,3.0
3516,1047408,4.0
358,444644,4.0
98,676764,5.0
4645,611420,4.0
1611,603902,2.0
1693,1069348,4.0
3196,945336,5.0
3983,828740,3.0
4373,742300,3.0
554,393850,1.0
4552,73080,3.0
672,1039442,4.0
2611,484872,3.0
4140,479496,4.0
1699,975626,3.0
1346,733654,2.0
4641,584758,1.0
2413,581498,5.0
814,1017116,5.0
3512,641868,3.0
238,564966,4.0
2985,987666,3.0
1248,529424,4.0
3758,510098,5.0
940,666910,1.0
4608,797040,4.0
2930,1009068,2.0
1453,1048188,4.0
4887,313484,2.0
815,636418,2.0
3193,1172370,4.0
2078,1236562,5.0
4385,364716,1.0
4521,1249164,2.0
820,436496,1.0
3307,1115348,1.0
1218,634932,1.0
810,837322,1.0
4495,756150,5.0
2674,65802,3.0
2482,868112,2.0
151,603408,3.0
4713,140238,2.0
1169,895040,2.0
1320,287010,3.0
1530,738198,1.0
3399,1037666,5.0
5,855188,4.0
2030,829962,3.0
4996,1079078,3.0
2986,883138,1.0
4932,455120,3.0
2756,340362,2.0
2114,12975,5.0
2416,1223336,4.0
3196,1145430,2.0
4390,53256,5.0
897,1008246,4.0
2148,837322,4.0
4014,95176,1.0
2794,517366,3.0
874,1090788,3.0
3395,709180,4.0
4481,589778,1.0
2086,8324,2.0
2211,784478,1.0
928,972704,4.0
2722,96698,4.0
1103,1119920,4.0
4297,139772,3.0
2551,792216,1.0
1853,12975,3.0
1270,743970,5.0
4646,147404,5.0
2631,826168,5.0
907,615602,2.0
428,996612,3.0
505,1156778,5.0
4141,372518,4.0
2051,340844,5.0
1476,1100628,2.0
1619,1174084,2.0
3952,991290,1.0
3799,749616,1.0
943,968026,3.0
3933,892898,4.0
3480,927336,3.0
2952,646918,1.0
1379,762374,2.0
921,771198,3.0
126,45139,1.0
365,866796,3.0
340,593544,5.0
4499,892898,3.0
1553,1005658,2.0
3524,1251582,1.0
4395,1211198,3.0
1755,655958,4.0
2399,672894,5.0
2336,465210,2.0
1715,408894,1.0
1127,575676,5.0
1636,936298,4.0
1448,638966,4.0
100,1259560,3.0
505,726314,1.0
2533,529424,1.0
4232,28295,5.0
2489,184324,2.0
478,637452,3.0
4949,376712,2.0
4094,559328,4.0
2573,755198,1.0
2652,479760,3.0
2027,397946,1.0
4409,785210,3.0
3218,883828,4.0
2217,1167710,4.0
1538,535650,5.0
2158,990440,5.0
41,1020244,3.0
2450,976284,1.0
470,542254,1.0
4695,1027016,2.0
4806,1026762,3.0
1669,174562,4.0
1441,562668,5.0
4280,876544,4.0
2943,42271,4.0
4651,406504,5.0
4437,738552,3.0
2339,989452,3.0
3707,751230,1.0
966,508796,2.0
845,738900,1.0
3378,780056,5.0
1506,773060,1.0
292,796450,5.0
2383,660876,2.0
4010,701468,2.0
1240,1193950,5.0
4296,1052304,3.0
3458,42146,5.0
2878,297702,1.0
1173,327788,4.0
3387,606756,3.0
941,382824,1.0
2023,996868,3.0
4524,56585,1.0
2674,619296,4.0
765,1141614,4.0
3526,180360,2.0
1927,185526,2.0
1466,399228,1.0
593,207440,2.0
3744,294794,4.0
4444,178602,1.0
962,52118,1.0
1039,1104492,2.0
4954,679992,3.0
3055,1210062,5.0
4415,1169196,1.0
3135,576906,3.0
4173,1174086,5.0
2247,264790,5.0
4370,1038538,2.0
4273,902300,3.0
203,1128560,1.0
3575,682484,4.0
2198,1076920,1.0
1333,854764,2.0
4891,708558,4.0
250,31150,5.0
2081,1151342,2.0
3167,943724,3.0
2007,1225564,5.0
79,490392,2.0
2791,931152,2.0
820,847808,5.0
3130,1112604,2.0
3192,1185936,4.0
1146,834114,4.0
397,648118,1.0
4543,455452,3.0
1871,21386,5.0
1905,1272282,1.0
1080,568322,3.0
2704,656522,5.0
3422,65492,5.0
3254,1070976,2.0
4889,497268,5.0
871,794036,3.0
3217,128384,2.0
504,1105636,5.0
1797,343818,3.0
2339,638966,5.0
886,1181652,5.0
2069,1036456,3.0
4616,552504,5.0
4294,876544,3.0
3365,681692,5.0
4263,1089062,5.0
251,390472,4.0
739,588264,5.0
1155,12975,2.0
433,770486,3.0
340,787340,2.0
2845,862428,4.0
3675,624578,2.0
4846,326428,4.0
2453,958132,5.0
4078,987666,4.0
3026,552198,1.0
952,579182,2.0
2995,876544,4.0
3568,1227792,3.0
3270,692812,4.0
1989,215728,5.0
1609,295843,4.0
1661,607056,2.0
3898,766906,5.0
311,1080466,3.0
607,875194,1.0
4603,640164,3.0
969,337320,5.0
3931,49798,5.0
