user_id,course_id,rating,enrollment_status,completion_status,timestamp
1298,943426,5,Yes,Completed,2024-11-15
3511,174800,1,No,Not Started,2025-01-28
4535,587902,1,No,Not Started,2024-10-05
445,1165016,5,Yes,Completed,2025-02-08
4277,657734,5,Yes,In Progress,2024-09-21
3759,930416,4,Yes,Completed,2024-11-27
3991,177584,4,No,In Progress,2024-10-09
4041,793246,1,No,Completed,2024-11-30
2508,951304,3,Yes,Completed,2024-03-09
4549,792703,1,No,In Progress,2025-01-24
4738,103144,3,Yes,In Progress,2024-04-12
959,482404,5,No,Not Started,2024-02-15
1000,920424,1,Yes,In Progress,2025-01-04
120,533458,4,No,Completed,2024-07-12
37,1039930,3,Yes,In Progress,2024-09-14
3891,488818,5,Yes,Not Started,2025-01-27
4891,239268,2,No,Not Started,2024-09-13
3458,768028,4,Yes,Completed,2024-03-15
3054,364616,5,Yes,Not Started,2024-03-22
4617,1217778,3,Yes,In Progress,2024-11-21
4283,199500,2,Yes,Completed,2024-03-02
2321,537286,4,No,Not Started,2024-09-04
4039,573716,3,Yes,Completed,2024-03-03
3627,494800,5,Yes,Completed,2024-11-08
1713,996542,2,Yes,Completed,2024-09-30
1217,1200874,4,Yes,Completed,2025-01-08
4340,552258,5,No,Completed,2024-05-23
1873,1049380,4,Yes,Not Started,2024-11-22
1836,907716,3,No,In Progress,2024-12-12
3624,1169196,4,Yes,Completed,2024-06-28
1417,989452,3,Yes,Completed,2024-08-12
3006,944886,5,No,Completed,2024-04-27
2885,41884,5,No,Completed,2024-07-19
1025,173134,4,Yes,Not Started,2024-12-12
3200,541824,2,Yes,Completed,2024-06-02
2909,98706,3,Yes,Completed,2024-06-14
1592,823860,5,Yes,Not Started,2024-06-26
3946,42643,5,No,In Progress,2024-06-13
328,344224,5,No,In Progress,2024-10-22
2761,1039442,3,Yes,Completed,2024-11-20
3584,787096,3,No,Not Started,2024-08-02
285,1139792,5,Yes,Not Started,2024-06-07
3753,818786,3,Yes,Completed,2024-09-16
736,749616,4,No,Completed,2024-09-28
3805,709180,2,No,Not Started,2024-11-18
3042,419308,3,Yes,Completed,2024-05-05
1651,1103590,2,Yes,In Progress,2024-03-19
3001,690788,2,Yes,Not Started,2024-11-10
3791,177472,1,Yes,Completed,2024-12-28
2012,632488,2,No,Completed,2024-08-14
818,1153710,2,No,Completed,2024-03-27
2435,642696,4,No,Completed,2024-05-11
4845,629044,5,No,Completed,2024-03-01
1045,753774,5,No,Completed,2025-02-09
782,403078,4,Yes,Completed,2024-06-23
580,249126,4,No,Completed,2024-09-08
234,1135126,4,Yes,Completed,2024-05-14
502,517866,5,Yes,Not Started,2024-03-08
4717,849896,3,No,Completed,2024-09-11
3689,954948,3,Yes,Completed,2024-04-11
1102,455054,2,Yes,Completed,2024-02-12
1678,400130,4,Yes,In Progress,2024-12-08
537,628786,2,Yes,Not Started,2024-11-30
2138,579202,3,Yes,Not Started,2024-11-16
1573,764010,1,Yes,Not Started,2024-07-02
3410,1148342,3,No,In Progress,2024-04-21
1325,1088656,5,Yes,Completed,2024-11-08
1356,23861,5,No,Completed,2024-08-21
4745,207408,1,Yes,Not Started,2024-11-18
1392,575040,2,Yes,In Progress,2025-01-13
3945,556248,2,Yes,In Progress,2025-02-11
1529,922828,1,Yes,Not Started,2024-05-26
2483,1070976,1,No,Completed,2024-09-26
382,311916,2,Yes,Not Started,2024-12-23
925,581498,2,Yes,Completed,2024-11-19
2476,904240,4,Yes,In Progress,2024-05-14
992,288110,5,No,Completed,2024-04-16
2980,1105216,3,Yes,In Progress,2024-04-04
761,719698,3,Yes,Completed,2024-10-01
2838,403602,5,No,Not Started,2024-09-11
3956,492954,4,Yes,Not Started,2024-12-08
2069,37821,3,No,In Progress,2024-08-01
117,466774,4,Yes,Not Started,2024-12-20
2656,941120,5,No,In Progress,2024-12-27
3321,398522,1,Yes,Not Started,2024-04-02
477,783746,1,No,In Progress,2024-09-28
4273,538560,3,Yes,Completed,2024-03-24
1112,888716,2,Yes,Completed,2024-05-31
3461,1164876,2,Yes,In Progress,2024-05-19
781,777654,2,No,Not Started,2024-05-29
3944,1076244,4,Yes,Completed,2024-11-18
4156,737514,1,No,Completed,2024-02-27
34,210020,4,No,Not Started,2024-12-07
4313,255280,4,Yes,Not Started,2024-12-19
2608,23742,3,No,Completed,2024-05-29
3810,403602,2,No,In Progress,2024-07-04
1070,998100,1,No,In Progress,2024-12-04
1144,392958,2,No,Completed,2024-05-25
613,35131,3,Yes,In Progress,2024-12-30
1167,207408,5,Yes,Not Started,2024-02-28
3367,188064,2,Yes,Not Started,2024-05-04
1573,297762,3,Yes,Completed,2024-06-07
2909,99324,4,Yes,In Progress,2024-06-09
4262,1145430,3,No,In Progress,2024-04-16
3239,906760,3,No,Not Started,2024-10-29
2938,723522,5,No,Not Started,2024-11-30
4572,1216752,4,Yes,Not Started,2024-04-30
1453,959604,1,Yes,Completed,2025-01-07
1855,671548,4,No,In Progress,2024-11-09
2156,1150468,4,Yes,In Progress,2024-05-31
235,637402,2,Yes,Completed,2024-07-18
4716,379814,1,Yes,Completed,2024-08-11
861,42643,4,Yes,Completed,2024-12-19
2831,719920,2,No,In Progress,2024-07-19
387,583224,2,Yes,In Progress,2024-12-04
2272,1098994,4,No,In Progress,2024-03-12
2493,688244,3,No,In Progress,2024-07-19
638,146852,3,No,In Progress,2024-09-11
1962,965832,1,Yes,Completed,2024-02-12
3588,964118,5,No,Completed,2025-01-18
3479,856530,4,Yes,Completed,2024-04-19
1808,903140,3,Yes,Completed,2024-10-25
3629,1080584,2,No,Completed,2024-08-09
1106,611518,2,No,Completed,2025-02-11
2793,519694,3,Yes,Not Started,2024-10-30
4331,745110,2,No,Completed,2024-11-08
4973,970874,3,No,In Progress,2024-08-09
438,1188178,1,No,Not Started,2024-03-25
202,917172,1,Yes,In Progress,2024-12-06
3714,406504,2,Yes,In Progress,2024-06-19
1037,1246208,2,Yes,Not Started,2024-03-12
4238,342084,1,Yes,In Progress,2025-01-10
139,42271,2,No,Completed,2024-07-10
2233,358998,1,Yes,In Progress,2024-04-14
2373,130168,4,No,Completed,2024-12-20
3362,1002272,5,Yes,Not Started,2024-11-24
4493,733654,5,Yes,In Progress,2024-06-06
918,263818,1,No,Completed,2024-05-03
372,1182330,2,Yes,In Progress,2025-01-10
1747,1204590,3,Yes,Not Started,2024-12-15
2276,545918,4,No,In Progress,2025-01-04
1590,255046,5,Yes,Not Started,2024-11-25
2782,983534,4,Yes,Not Started,2024-10-28
1569,185526,4,Yes,In Progress,2024-08-13
2813,563880,1,No,Not Started,2024-09-22
3771,691760,3,Yes,Not Started,2024-06-28
1014,269638,4,No,Not Started,2024-07-18
4711,563668,4,No,Not Started,2024-12-25
118,725906,4,Yes,In Progress,2024-05-09
3179,983444,5,No,In Progress,2024-03-01
2862,403604,4,No,Completed,2024-09-07
990,590622,5,Yes,Not Started,2024-10-30
489,1239206,1,No,In Progress,2024-04-12
4946,560662,1,No,In Progress,2024-04-18
4829,1064104,1,No,Completed,2024-03-05
3374,920194,2,No,Not Started,2024-07-09
580,723522,3,Yes,Completed,2024-04-23
4846,476324,2,No,In Progress,2024-05-30
4085,473160,4,Yes,In Progress,2024-11-13
739,958982,2,No,Completed,2024-09-07
33,364426,5,Yes,Completed,2024-05-27
1250,401784,1,No,In Progress,2024-12-07
832,821108,4,No,In Progress,2024-09-13
1515,219844,1,Yes,Completed,2024-06-18
347,850294,2,Yes,Completed,2024-07-04
3223,842058,3,Yes,Completed,2024-02-19
776,629088,4,Yes,In Progress,2024-10-29
1992,892446,3,No,Not Started,2025-01-30
910,334838,4,No,Not Started,2024-10-06
851,1186514,4,No,In Progress,2024-03-31
3540,177472,2,No,Completed,2024-07-10
3202,814848,2,Yes,In Progress,2024-04-30
2586,680046,1,No,Completed,2024-06-11
3033,65596,4,No,Completed,2024-05-27
672,482924,1,Yes,Not Started,2024-03-05
482,782430,5,Yes,In Progress,2024-10-19
1941,757900,1,Yes,Completed,2024-03-21
3613,720814,5,No,Not Started,2024-06-14
3899,755932,4,Yes,Completed,2024-06-14
4146,637430,3,No,Completed,2024-07-08
2837,701636,5,No,Not Started,2025-01-13
681,429366,2,No,In Progress,2024-09-14
78,1046940,2,Yes,Completed,2024-12-27
1823,832870,2,Yes,Not Started,2024-11-12
689,705890,5,No,Completed,2024-10-06
4109,181268,1,Yes,Not Started,2024-09-11
3226,409818,1,Yes,In Progress,2024-03-05
3925,825354,4,No,Completed,2024-12-11
4069,511942,1,No,In Progress,2024-02-17
4936,688968,4,No,Completed,2024-08-17
4027,1022108,1,No,In Progress,2024-10-18
3520,1098994,2,Yes,In Progress,2025-01-06
4273,47963,2,No,Not Started,2024-11-03
3677,262818,4,No,Not Started,2024-05-08
3947,575040,1,No,Not Started,2024-05-29
1560,560472,4,No,Not Started,2024-04-29
1934,515326,5,Yes,In Progress,2024-04-04
1636,47504,3,No,Completed,2024-09-17
1077,720144,2,Yes,Not Started,2024-10-27
4574,1045886,3,Yes,Completed,2024-09-12
1601,653846,3,No,Completed,2024-05-05
2179,411168,4,Yes,Not Started,2024-05-11
317,1122792,2,No,Completed,2024-07-07
4908,492818,1,No,Not Started,2024-04-06
4114,933816,4,Yes,Completed,2024-08-18
4742,738900,1,Yes,In Progress,2024-11-05
823,106358,2,No,Not Started,2024-07-13
337,517866,4,No,Completed,2025-02-11
3468,922600,2,Yes,Not Started,2024-10-03
2582,321410,1,No,In Progress,2024-08-09
2046,501412,4,No,Not Started,2024-05-22
1230,306360,1,Yes,In Progress,2024-05-19
4397,1249146,4,No,Not Started,2024-05-09
2945,513528,2,No,In Progress,2025-01-06
1288,1189508,2,No,Completed,2024-11-07
3934,825186,2,Yes,Completed,2024-10-05
1125,708578,1,Yes,Completed,2024-07-06
1612,1268616,4,No,Not Started,2024-07-24
1249,380542,4,Yes,In Progress,2024-03-04
4278,1203040,1,No,Not Started,2024-12-11
4788,1168910,3,Yes,Not Started,2024-06-29
3165,732556,1,No,Completed,2024-07-02
1802,1266306,5,No,Completed,2025-01-19
572,607048,1,No,Not Started,2024-09-10
2461,1270392,3,Yes,Completed,2024-05-19
594,1210652,5,No,In Progress,2024-04-14
809,1119920,1,No,Completed,2024-08-17
3080,416548,3,No,In Progress,2024-03-04
3254,1205894,4,Yes,Completed,2024-03-10
2294,407796,2,No,In Progress,2024-07-17
1782,955748,2,Yes,Completed,2024-09-25
2837,184780,1,Yes,Completed,2024-03-02
2247,1016420,1,Yes,Completed,2024-05-26
3694,968056,5,Yes,Completed,2024-08-16
1967,954036,3,Yes,Not Started,2024-03-14
633,301442,2,No,Not Started,2024-06-10
1081,494510,5,No,Not Started,2024-10-04
1489,282044,4,Yes,Not Started,2024-09-18
4752,331970,4,No,Not Started,2024-08-14
188,304424,3,Yes,Not Started,2024-03-18
3053,1123184,2,No,Completed,2024-02-15
2981,954710,5,No,In Progress,2024-12-23
2193,1174086,3,Yes,Completed,2024-06-18
4407,502772,5,No,Completed,2024-11-25
1435,380206,4,No,Completed,2024-09-29
3339,576946,1,No,Completed,2024-09-29
3692,508796,5,No,Completed,2024-04-12
227,344180,5,No,Completed,2024-08-23
2100,421546,2,No,In Progress,2024-02-23
3073,959586,5,Yes,In Progress,2024-06-17
3876,1189592,4,No,In Progress,2024-07-10
1629,447210,5,No,Completed,2024-08-27
1967,1097778,3,Yes,Not Started,2024-05-10
1839,811416,5,No,Not Started,2024-10-02
3049,372234,4,Yes,Not Started,2024-12-02
2263,1078208,2,No,In Progress,2025-01-12
3177,965528,1,No,Completed,2025-01-13
68,705890,5,Yes,Not Started,2024-02-12
2331,317030,2,No,Completed,2024-06-01
3865,252950,2,No,Completed,2024-08-27
3112,275294,3,No,Completed,2024-08-02
1754,975060,5,Yes,Completed,2024-05-26
3021,1104496,2,No,Not Started,2024-03-06
4,188604,3,Yes,Not Started,2024-05-21
1922,1157298,5,No,Not Started,2024-05-01
4695,1168910,5,Yes,In Progress,2024-03-10
3137,835212,4,Yes,In Progress,2024-02-17
2121,189996,4,No,Not Started,2024-04-15
670,876850,2,Yes,Completed,2024-11-07
3391,949504,1,No,Completed,2024-05-27
563,455452,1,Yes,In Progress,2024-11-28
1062,707224,5,No,In Progress,2025-01-20
997,1092632,2,No,Not Started,2024-07-17
3331,217320,3,Yes,Not Started,2024-02-13
4807,787096,1,No,Not Started,2024-08-16
1478,978462,5,No,Not Started,2024-05-16
2134,572268,4,Yes,Not Started,2024-10-30
2066,449788,3,No,Completed,2024-10-12
519,580466,1,No,In Progress,2024-04-13
1127,733878,1,No,Completed,2024-03-24
2894,1076244,5,Yes,Not Started,2024-07-05
519,783438,3,Yes,Completed,2024-09-27
3889,811534,5,Yes,In Progress,2025-01-22
120,425338,3,Yes,Not Started,2024-05-16
1208,1148774,2,No,Completed,2024-04-01
1862,512004,5,Yes,Not Started,2024-10-22
3677,528104,1,Yes,In Progress,2024-03-17
2611,724436,5,Yes,Completed,2024-07-02
550,1016536,3,No,Completed,2024-12-29
2540,1031648,2,No,In Progress,2024-09-06
3864,1197206,4,Yes,Completed,2024-12-17
4539,909244,4,No,In Progress,2024-12-14
4432,445916,1,Yes,In Progress,2024-09-30
1484,41973,3,No,Completed,2024-05-05
777,407984,5,No,In Progress,2024-03-12
1426,638204,3,No,Completed,2024-08-10
4187,625568,3,Yes,In Progress,2024-10-22
3771,1165588,3,No,Completed,2024-02-29
3948,848664,3,No,Completed,2024-05-06
2357,256200,5,No,In Progress,2024-06-06
375,245822,5,No,Not Started,2024-06-21
3440,1185936,5,No,Completed,2024-11-27
2152,304426,5,Yes,Not Started,2024-07-29
993,77642,2,No,Completed,2024-10-24
1384,1147064,2,Yes,Completed,2024-12-25
4068,954948,4,No,In Progress,2024-09-08
191,607800,2,Yes,Completed,2024-04-17
1558,837950,5,Yes,Completed,2024-11-10
1208,768612,3,Yes,Completed,2025-02-09
1153,413182,5,Yes,In Progress,2024-02-24
4304,759262,3,Yes,In Progress,2024-10-30
499,17887,4,No,Completed,2024-04-23
1184,335280,1,No,Not Started,2024-04-18
4233,815672,2,Yes,Completed,2025-01-29
2243,1032234,2,Yes,Completed,2025-01-17
3580,180360,4,Yes,Completed,2024-06-13
614,720994,2,Yes,Not Started,2025-01-13
4191,733694,4,No,In Progress,2024-02-27
4444,1228708,2,Yes,Completed,2024-03-20
1578,750934,5,Yes,Completed,2024-03-19
2666,50587,2,Yes,Completed,2024-10-17
4769,745832,4,No,Not Started,2024-06-09
3908,737832,3,No,Completed,2024-09-22
3262,721202,3,No,In Progress,2024-05-20
300,494510,2,Yes,Completed,2024-09-05
2884,593962,2,No,Completed,2024-07-15
2658,861566,2,Yes,Not Started,2024-10-31
4577,101504,3,No,Not Started,2024-05-27
1884,646056,5,No,In Progress,2024-03-31
152,593128,4,Yes,Not Started,2024-07-10
3022,118836,1,No,Completed,2024-10-04
3331,607048,5,Yes,Completed,2024-05-02
1778,787236,2,Yes,Completed,2024-08-21
4952,1028656,3,No,Not Started,2025-01-06
4307,412864,1,Yes,Completed,2024-07-22
1022,56926,3,Yes,Not Started,2024-04-29
4221,64173,4,No,Completed,2024-03-18
1090,818990,1,Yes,Not Started,2024-05-02
3547,585752,2,No,In Progress,2024-12-05
770,403468,1,Yes,Completed,2025-01-21
1424,288942,2,No,Not Started,2024-11-10
1846,199450,2,No,Completed,2024-09-12
2186,747552,4,No,Not Started,2024-02-23
4116,516064,1,Yes,Completed,2025-01-24
2335,1182108,3,No,Completed,2024-12-30
888,718338,2,No,Completed,2024-07-27
2836,184088,3,No,In Progress,2024-11-02
3502,180360,4,No,Not Started,2024-12-29
1395,1107986,3,No,In Progress,2024-11-14
1227,30318,5,Yes,In Progress,2024-08-03
2412,1188742,3,No,Not Started,2024-10-26
1944,1189280,3,No,In Progress,2024-07-11
1961,201942,1,No,In Progress,2024-06-05
3966,481002,3,Yes,Completed,2024-10-15
4315,273256,5,No,Not Started,2025-02-03
4606,280842,1,Yes,Completed,2024-04-07
3109,371900,2,Yes,In Progress,2024-12-28
3195,883000,1,Yes,In Progress,2025-01-06
1069,414744,5,Yes,Completed,2024-07-18
4213,662996,5,No,Not Started,2025-01-25
4750,220604,2,Yes,Completed,2024-12-27
1008,978272,2,Yes,In Progress,2024-09-06
4386,277770,1,Yes,Completed,2024-10-21
4302,193916,2,No,Not Started,2024-11-18
4705,963412,5,No,In Progress,2024-12-05
655,229360,2,No,In Progress,2024-07-29
4633,317572,5,No,Not Started,2024-11-29
4599,1085064,2,Yes,Completed,2025-01-15
243,1073430,3,Yes,Not Started,2024-09-17
4529,206592,3,No,Not Started,2024-07-09
26,855764,5,No,In Progress,2024-06-05
3193,904240,5,Yes,In Progress,2025-01-04
4893,1210652,5,Yes,Not Started,2024-04-23
1085,190816,1,Yes,In Progress,2024-09-27
2314,218856,3,No,In Progress,2024-08-28
1972,709500,4,Yes,In Progress,2024-09-11
3369,531954,2,Yes,In Progress,2025-01-21
3690,805630,5,No,Not Started,2025-01-29
3035,895040,1,No,Completed,2025-02-05
1284,968026,4,No,Not Started,2024-06-02
1684,403106,3,Yes,In Progress,2024-07-30
3289,813142,1,No,In Progress,2024-02-26
522,882276,1,Yes,Completed,2024-09-02
287,429662,3,Yes,Not Started,2024-06-26
4741,1102436,5,No,Not Started,2025-01-31
2456,45941,3,No,Not Started,2024-10-15
2819,90132,3,No,In Progress,2024-12-23
4657,130366,4,No,Completed,2024-03-04
1946,770486,5,Yes,In Progress,2024-09-12
937,15285,1,Yes,Completed,2024-02-28
3801,204014,3,No,Completed,2024-12-08
3186,1125728,1,No,Completed,2024-08-07
4540,1006314,3,Yes,Completed,2024-07-21
4890,314698,3,No,In Progress,2024-04-04
1945,1123184,3,No,In Progress,2024-05-09
1746,1008054,4,No,Completed,2024-11-13
3748,1028030,3,Yes,Not Started,2024-12-11
4604,45139,2,No,Not Started,2024-09-23
3534,1132342,1,No,Completed,2024-10-24
4107,943306,4,Yes,Completed,2024-03-03
3658,724436,1,No,In Progress,2024-05-26
2830,400130,2,Yes,Not Started,2024-04-29
3931,788722,3,Yes,In Progress,2024-05-26
4870,1164488,4,Yes,In Progress,2024-05-05
1001,1236562,5,Yes,Completed,2024-04-26
4897,771198,5,Yes,In Progress,2024-03-09
4360,263818,5,Yes,Completed,2025-01-19
524,787340,1,Yes,Completed,2024-06-26
2231,1271182,4,Yes,Completed,2024-10-19
4716,742712,3,Yes,Completed,2024-06-24
550,537282,5,Yes,Not Started,2024-07-14
3401,720072,5,No,In Progress,2025-01-02
2047,462474,1,No,Completed,2024-10-30
374,963412,4,No,In Progress,2024-08-10
2082,881062,2,Yes,Completed,2024-12-25
4421,765562,5,No,Completed,2024-11-28
1223,464184,3,Yes,Not Started,2025-01-14
1207,861122,3,No,Completed,2024-03-21
326,1033686,5,No,Completed,2024-11-30
4659,1032234,1,Yes,Not Started,2024-08-04
1944,806122,2,No,Not Started,2024-10-04
1092,641868,1,No,Not Started,2024-12-30
4093,1240148,1,No,Not Started,2024-12-28
2205,1198166,2,No,Completed,2024-04-25
249,1009622,2,No,In Progress,2025-01-14
298,999262,4,Yes,In Progress,2025-02-06
2644,476408,4,Yes,Not Started,2024-05-12
2646,1001010,5,Yes,Not Started,2024-09-04
3371,98706,1,Yes,In Progress,2025-01-22
3272,749616,1,Yes,In Progress,2024-10-29
3009,586680,3,Yes,Not Started,2024-06-17
1873,297044,3,Yes,Completed,2025-01-30
134,452182,5,No,Completed,2024-08-11
3440,1066002,5,No,Completed,2024-03-04
1102,1254172,4,No,Completed,2024-06-09
4451,986742,4,Yes,Not Started,2024-11-16
1915,1174084,4,No,Completed,2024-05-13
4952,283038,2,No,Completed,2024-11-03
2981,235104,2,No,Completed,2024-04-12
879,46524,1,Yes,Completed,2025-02-02
199,964732,4,Yes,In Progress,2024-02-13
2098,1035638,3,No,In Progress,2024-11-16
1302,559046,4,No,Completed,2025-01-25
2918,303514,3,No,Completed,2024-06-06
2773,888668,4,No,Not Started,2024-11-30
1773,1047968,1,No,Completed,2024-12-16
1038,390866,1,Yes,Completed,2024-12-25
1930,311638,1,Yes,In Progress,2024-11-28
650,1036400,2,Yes,Not Started,2024-09-30
4832,425126,3,No,In Progress,2024-03-15
340,398798,4,No,Completed,2025-01-29
374,834600,3,No,In Progress,2024-06-19
2296,900434,5,Yes,Not Started,2024-05-14
3119,1151342,2,Yes,In Progress,2024-12-04
4232,576722,5,Yes,In Progress,2024-08-20
85,179820,5,Yes,Completed,2024-02-24
4834,1090870,4,Yes,Not Started,2024-03-06
397,420652,5,No,Completed,2024-11-05
4384,1085580,2,No,Completed,2024-09-23
3394,824412,4,No,Completed,2025-01-16
1507,1030440,3,No,Completed,2024-05-06
572,1049344,3,No,Not Started,2024-03-09
4009,411168,4,Yes,In Progress,2024-05-21
4379,431562,4,No,Completed,2024-05-14
1728,530768,5,Yes,Completed,2024-06-13
2282,939536,2,Yes,Completed,2024-07-02
2335,1223000,4,Yes,In Progress,2024-10-21
2511,257996,1,Yes,Not Started,2024-03-25
4624,888716,3,No,Completed,2024-07-01
1149,1134842,2,No,Completed,2024-05-17
44,1143032,5,Yes,In Progress,2024-11-30
280,806642,1,Yes,Not Started,2025-01-19
3876,301442,2,No,Completed,2024-06-23
1767,1209694,3,Yes,Completed,2024-06-13
3353,524248,1,Yes,Completed,2024-08-05
4657,815482,5,No,Not Started,2024-05-13
1198,1247992,3,No,Not Started,2024-04-05
1488,1252410,4,Yes,In Progress,2024-06-21
4618,855188,3,Yes,In Progress,2024-02-16
250,1225194,3,No,In Progress,2024-04-22
1258,40495,4,Yes,In Progress,2025-01-16
3134,1015274,2,Yes,Not Started,2024-12-04
3,499632,4,No,Not Started,2025-02-06
347,301442,5,No,Not Started,2024-10-19
3998,412108,2,Yes,Not Started,2024-06-08
2354,1245244,3,No,In Progress,2024-09-08
4418,380542,4,No,In Progress,2024-07-22
3480,551962,4,No,In Progress,2024-03-03
373,1143032,1,Yes,In Progress,2024-06-29
2549,661814,4,No,In Progress,2024-09-01
1598,312834,4,No,Completed,2024-10-30
1453,145812,3,No,In Progress,2024-02-20
974,140238,4,Yes,In Progress,2024-02-13
3255,1002210,3,No,In Progress,2024-03-16
682,264396,2,No,Completed,2024-11-03
3633,516790,3,Yes,In Progress,2024-03-23
4194,1163644,1,Yes,Not Started,2024-07-06
3440,991290,5,No,In Progress,2024-06-16
2197,813516,3,No,Not Started,2024-12-19
3092,598970,2,Yes,In Progress,2025-01-18
4889,229360,3,No,Completed,2024-10-29
3614,266004,1,No,Not Started,2024-06-21
2689,836926,3,Yes,Completed,2024-10-04
567,1216554,1,Yes,Completed,2024-12-07
4962,782194,1,No,In Progress,2025-02-11
415,895030,1,No,In Progress,2024-11-27
1573,353044,3,No,Completed,2024-09-19
272,997128,4,Yes,In Progress,2024-03-29
2431,502204,2,No,Not Started,2024-07-11
516,577256,4,Yes,Not Started,2024-05-30
1554,895302,3,No,In Progress,2025-01-28
4077,1056242,5,No,Not Started,2024-08-07
1078,1050168,1,No,In Progress,2024-04-23
460,130366,1,No,Not Started,2024-10-14
4770,1035638,1,Yes,Completed,2024-12-19
1532,313512,2,No,Not Started,2024-04-25
906,760306,2,Yes,Not Started,2025-01-16
1225,692920,3,Yes,Completed,2024-06-03
2950,961996,2,No,In Progress,2024-12-26
804,69414,3,No,In Progress,2024-05-05
881,1246168,4,No,Not Started,2024-04-13
1729,331968,3,No,Not Started,2024-08-09
4138,121490,4,No,In Progress,2024-07-15
4039,1191946,1,No,In Progress,2024-02-20
4824,1202746,4,Yes,In Progress,2024-04-09
4596,1227578,2,No,In Progress,2024-05-21
2702,263672,2,No,Not Started,2024-03-05
4678,1176686,4,Yes,Completed,2024-02-21
1142,217540,5,No,Completed,2024-10-14
1008,273448,5,No,Completed,2024-05-22
3040,198692,4,No,Completed,2024-08-03
1221,809492,3,Yes,In Progress,2024-06-05
3246,380178,1,No,Not Started,2024-08-14
4297,1137738,3,No,Completed,2025-01-30
690,200742,2,Yes,Completed,2024-11-28
3946,909970,4,No,Completed,2024-08-29
2356,997964,2,No,Completed,2024-11-19
4471,388104,3,No,Completed,2024-03-01
2604,1062092,4,Yes,Not Started,2024-09-28
4756,768028,1,No,Not Started,2024-03-26
3224,696616,4,No,Not Started,2024-02-16
2775,761808,3,Yes,Not Started,2024-11-26
4489,934790,2,No,In Progress,2024-10-29
2093,1147064,2,No,In Progress,2024-09-19
4146,760452,2,No,Not Started,2024-11-26
1365,256200,5,Yes,In Progress,2024-05-12
1938,657050,5,Yes,Not Started,2025-01-13
1201,586490,5,No,In Progress,2025-01-23
2526,1068902,2,Yes,Completed,2024-11-28
1990,381828,4,No,In Progress,2024-07-18
1973,826366,3,Yes,In Progress,2024-08-07
2350,904462,3,Yes,In Progress,2024-12-27
3691,1170074,4,Yes,Not Started,2024-11-15
4174,637402,2,Yes,Not Started,2024-08-01
1269,430968,3,Yes,Completed,2024-07-22
833,420926,5,Yes,Completed,2025-01-21
4214,557436,3,Yes,Not Started,2024-08-07
2847,943426,1,No,Completed,2024-11-04
160,1145430,4,Yes,Not Started,2024-11-11
2731,302450,3,Yes,Not Started,2024-02-27
2599,1250824,5,No,Not Started,2024-04-30
72,446936,5,Yes,In Progress,2024-08-21
3826,516062,1,Yes,Completed,2024-12-02
488,912254,5,Yes,Not Started,2024-10-08
3051,640426,2,Yes,Not Started,2025-01-09
2960,288942,1,No,Completed,2024-09-05
3083,172906,1,No,Not Started,2024-04-14
1135,615206,1,No,Completed,2024-10-23
4686,302456,5,Yes,Completed,2024-07-24
139,1169196,4,Yes,Completed,2024-04-12
2836,1198704,3,Yes,Completed,2024-10-16
4508,822808,4,No,Completed,2024-09-01
4585,403628,5,Yes,Not Started,2024-06-12
1714,179446,3,Yes,Completed,2024-09-17
2882,1266892,1,No,Completed,2024-08-22
4716,698278,2,Yes,Not Started,2025-01-22
1068,833770,1,No,Completed,2024-12-21
886,628944,2,No,Completed,2024-06-13
949,393850,1,No,Completed,2025-02-01
3417,185092,2,No,Not Started,2024-02-24
3678,948440,5,No,Not Started,2024-10-28
2737,882276,4,No,Completed,2024-04-01
1301,125806,5,No,In Progress,2024-04-24
1986,765056,1,No,Not Started,2024-03-07
2930,1153710,5,Yes,In Progress,2025-02-03
4584,25794,5,No,Completed,2025-01-10
1273,161986,4,Yes,In Progress,2024-08-26
4223,1136912,3,No,Completed,2025-01-26
1519,972126,2,No,Completed,2024-06-20
2773,484896,5,No,In Progress,2024-08-08
4339,239416,2,Yes,Completed,2024-08-31
1234,324224,5,Yes,In Progress,2024-12-29
621,790034,3,No,Not Started,2024-03-02
1030,41884,5,Yes,In Progress,2024-09-04
1606,1196700,1,Yes,Completed,2024-04-02
822,936298,4,Yes,Not Started,2024-03-17
4413,530768,5,Yes,Not Started,2024-08-10
1379,1251786,4,Yes,Not Started,2024-07-17
3839,228934,1,No,Completed,2024-04-21
3550,147174,5,Yes,Not Started,2024-04-15
824,777276,2,No,Completed,2024-02-15
2766,610812,3,No,Not Started,2024-11-01
4111,681878,1,No,Not Started,2025-01-30
1049,151956,2,No,In Progress,2024-04-23
3062,644020,5,Yes,Not Started,2024-05-15
133,98066,1,No,In Progress,2024-11-23
2373,1132342,1,Yes,In Progress,2024-08-20
331,118836,5,No,In Progress,2024-08-13
3109,867682,2,Yes,Completed,2024-03-29
4178,297602,1,No,In Progress,2024-10-02
2684,189996,5,No,Not Started,2024-12-04
4225,1262470,2,No,Completed,2024-07-17
4551,1111844,2,No,In Progress,2024-11-15
1280,1178820,1,Yes,Completed,2024-03-29
2240,486412,5,No,In Progress,2024-04-14
4500,1003568,5,No,Completed,2024-04-26
1377,385462,4,No,Not Started,2024-11-06
3912,568322,1,No,In Progress,2024-05-24
